도서권수,대출건수,도서관명,년,월
54339.0,1191019.0,강남구립즐거운도서관,2019,12
54372.0,1197304.0,강남구립즐거운도서관,2020,1
55427.0,1229854.0,강남구립즐거운도서관,2020,2
57344.0,1270470.0,강남구립즐거운도서관,2020,3
57658.0,1273738.0,강남구립즐거운도서관,2020,4
57941.0,1276770.0,강남구립즐거운도서관,2020,5
58250.0,1278557.0,강남구립즐거운도서관,2020,6
58446.0,1283441.0,강남구립즐거운도서관,2020,7
58546.0,1285275.0,강남구립즐거운도서관,2020,8
58929.0,1287431.0,강남구립즐거운도서관,2020,9
59408.0,1291911.0,강남구립즐거운도서관,2020,10
59532.0,1296969.0,강남구립즐거운도서관,2020,11
59975.0,1298234.0,강남구립즐거운도서관,2020,12
60013.0,1299246.0,강남구립즐거운도서관,2021,1
60013.0,1299246.0,강남구립즐거운도서관,2021,2
60013.0,1299246.0,강남구립즐거운도서관,2021,3
60013.0,1299246.0,강남구립즐거운도서관,2021,4
61006.0,1321039.0,강남구립즐거운도서관,2021,5
61289.0,1326060.0,강남구립즐거운도서관,2021,6
61647.0,1332095.0,강남구립즐거운도서관,2021,7
61834.0,1336651.0,강남구립즐거운도서관,2021,8
62244.0,1346609.0,강남구립즐거운도서관,2021,9
59918.0,1274744.0,강남구립즐거운도서관,2021,10
60175.0,1279108.0,강남구립즐거운도서관,2021,11
60464.0,1283378.0,강남구립즐거운도서관,2021,12
60706.0,1289836.0,강남구립즐거운도서관,2022,1
60706.0,1292664.0,강남구립즐거운도서관,2022,2
60915.0,1296993.0,강남구립즐거운도서관,2022,3
61375.0,1296993.0,강남구립즐거운도서관,2022,4
61713.0,1296993.0,강남구립즐거운도서관,2022,5
61978.0,1296993.0,강남구립즐거운도서관,2022,6
62487.0,1296994.0,강남구립즐거운도서관,2022,7
38737.0,819170.0,강남구립즐거운도서관,2022,8
38804.0,823244.0,강남구립즐거운도서관,2022,9
39093.0,827546.0,강남구립즐거운도서관,2022,10
39363.0,831785.0,강남구립즐거운도서관,2022,11
39635.0,833517.0,강남구립즐거운도서관,2022,12
39887.0,594386.0,강남구립즐거운도서관,2023,1
39887.0,598681.0,강남구립즐거운도서관,2023,2
40102.0,603176.0,강남구립즐거운도서관,2023,3
38338.0,512337.0,강남구립즐거운도서관,2023,4
38614.0,516563.0,강남구립즐거운도서관,2023,5
38869.0,520599.0,강남구립즐거운도서관,2023,6
39174.0,525959.0,강남구립즐거운도서관,2023,7
39502.0,530948.0,강남구립즐거운도서관,2023,8
39781.0,535850.0,강남구립즐거운도서관,2023,9
39843.0,540064.0,강남구립즐거운도서관,2023,10
40315.0,544539.0,강남구립즐거운도서관,2023,11
40592.0,549234.0,강남구립즐거운도서관,2023,12
40620.0,555582.0,강남구립즐거운도서관,2024,1
40621.0,560652.0,강남구립즐거운도서관,2024,2
40622.0,565974.0,강남구립즐거운도서관,2024,3
38192.0,547148.0,강남구립즐거운도서관,2024,4
38462.0,552521.0,강남구립즐거운도서관,2024,5
38911.0,557996.0,강남구립즐거운도서관,2024,6
39111.0,563925.0,강남구립즐거운도서관,2024,7
39502.0,570630.0,강남구립즐거운도서관,2024,8
39573.0,576089.0,강남구립즐거운도서관,2024,9
39801.0,582143.0,강남구립즐거운도서관,2024,10
39946.0,587635.0,강남구립즐거운도서관,2024,11
40372.0,593072.0,강남구립즐거운도서관,2024,12
40372.0,600386.0,강남구립즐거운도서관,2025,1
40372.0,606461.0,강남구립즐거운도서관,2025,2
40373.0,612238.0,강남구립즐거운도서관,2025,3
40624.0,619106.0,강남구립즐거운도서관,2025,4
40778.0,625024.0,강남구립즐거운도서관,2025,5
41023.0,630603.0,강남구립즐거운도서관,2025,6
41279.0,636937.0,강남구립즐거운도서관,2025,7
30759.0,369810.0,강남구립청담도서관,2017,8
31091.0,373357.0,강남구립청담도서관,2017,9
31156.0,376385.0,강남구립청담도서관,2017,10
31535.0,380141.0,강남구립청담도서관,2017,11
31763.0,383948.0,강남구립청담도서관,2017,12
31839.0,388541.0,강남구립청담도서관,2018,1
31923.0,391889.0,강남구립청담도서관,2018,2
32112.0,395748.0,강남구립청담도서관,2018,3
32406.0,399318.0,강남구립청담도서관,2018,4
32738.0,402914.0,강남구립청담도서관,2018,5
32808.0,406570.0,강남구립청담도서관,2018,6
32986.0,410609.0,강남구립청담도서관,2018,7
33447.0,415956.0,강남구립청담도서관,2018,8
33524.0,418101.0,강남구립청담도서관,2018,9
33524.0,422025.0,강남구립청담도서관,2018,10
33864.0,426043.0,강남구립청담도서관,2018,11
34033.0,429256.0,강남구립청담도서관,2018,12
34100.0,434496.0,강남구립청담도서관,2019,1
34111.0,438703.0,강남구립청담도서관,2019,2
34685.0,443194.0,강남구립청담도서관,2019,3
34946.0,447639.0,강남구립청담도서관,2019,4
35034.0,450885.0,강남구립청담도서관,2019,5
35285.0,454814.0,강남구립청담도서관,2019,6
35285.0,454814.0,강남구립청담도서관,2019,7
35285.0,454814.0,강남구립청담도서관,2019,8
38593.0,457049.0,강남구립청담도서관,2019,9
35871.0,478377.0,강남구립청담도서관,2019,10
36345.0,482271.0,강남구립청담도서관,2019,11
36310.0,480757.0,강남구립청담도서관,2019,12
36662.0,484552.0,강남구립청담도서관,2020,1
36704.0,485665.0,강남구립청담도서관,2020,2
37557.0,488147.0,강남구립청담도서관,2020,3
37825.0,490746.0,강남구립청담도서관,2020,4
38111.0,493549.0,강남구립청담도서관,2020,5
38412.0,494623.0,강남구립청담도서관,2020,6
38783.0,497845.0,강남구립청담도서관,2020,7
38783.0,499323.0,강남구립청담도서관,2020,8
39408.0,499557.0,강남구립청담도서관,2020,9
39716.0,502638.0,강남구립청담도서관,2020,10
39816.0,506151.0,강남구립청담도서관,2020,11
40351.0,507810.0,강남구립청담도서관,2020,12
40354.0,508631.0,강남구립청담도서관,2021,1
40354.0,508631.0,강남구립청담도서관,2021,2
40354.0,508631.0,강남구립청담도서관,2021,3
40354.0,508631.0,강남구립청담도서관,2021,4
41554.0,523067.0,강남구립청담도서관,2021,5
41638.0,526331.0,강남구립청담도서관,2021,6
42145.0,531062.0,강남구립청담도서관,2021,7
42234.0,534526.0,강남구립청담도서관,2021,8
42579.0,540187.0,강남구립청담도서관,2021,9
42568.0,540123.0,강남구립청담도서관,2021,10
42860.0,543465.0,강남구립청담도서관,2021,11
43185.0,546596.0,강남구립청담도서관,2021,12
43437.0,550910.0,강남구립청담도서관,2022,1
43451.0,553347.0,강남구립청담도서관,2022,2
43813.0,556764.0,강남구립청담도서관,2022,3
44238.0,560075.0,강남구립청담도서관,2022,4
44555.0,562818.0,강남구립청담도서관,2022,5
44842.0,565405.0,강남구립청담도서관,2022,6
45355.0,568897.0,강남구립청담도서관,2022,7
34133.0,452551.0,강남구립청담도서관,2022,8
34437.0,455648.0,강남구립청담도서관,2022,9
34729.0,458602.0,강남구립청담도서관,2022,10
35009.0,461738.0,강남구립청담도서관,2022,11
35287.0,462912.0,강남구립청담도서관,2022,12
35688.0,361802.0,강남구립청담도서관,2023,1
35688.0,365039.0,강남구립청담도서관,2023,2
35933.0,368619.0,강남구립청담도서관,2023,3
34227.0,357561.0,강남구립청담도서관,2023,4
34532.0,360606.0,강남구립청담도서관,2023,5
34831.0,363627.0,강남구립청담도서관,2023,6
35134.0,367170.0,강남구립청담도서관,2023,7
35431.0,370930.0,강남구립청담도서관,2023,8
35497.0,374492.0,강남구립청담도서관,2023,9
35791.0,375537.0,강남구립청담도서관,2023,10
36325.0,375537.0,강남구립청담도서관,2023,11
36569.0,378265.0,강남구립청담도서관,2023,12
36792.0,382314.0,강남구립청담도서관,2024,1
36794.0,385552.0,강남구립청담도서관,2024,2
36794.0,388884.0,강남구립청담도서관,2024,3
34611.0,364530.0,강남구립청담도서관,2024,4
34684.0,367542.0,강남구립청담도서관,2024,5
35363.0,370527.0,강남구립청담도서관,2024,6
35542.0,374169.0,강남구립청담도서관,2024,7
35929.0,377920.0,강남구립청담도서관,2024,8
35999.0,381253.0,강남구립청담도서관,2024,9
36203.0,384575.0,강남구립청담도서관,2024,10
36426.0,387746.0,강남구립청담도서관,2024,11
36980.0,390660.0,강남구립청담도서관,2024,12
36985.0,394868.0,강남구립청담도서관,2025,1
36985.0,398120.0,강남구립청담도서관,2025,2
36986.0,401352.0,강남구립청담도서관,2025,3
37238.0,405063.0,강남구립청담도서관,2025,4
37396.0,408595.0,강남구립청담도서관,2025,5
37639.0,411700.0,강남구립청담도서관,2025,6
37887.0,415308.0,강남구립청담도서관,2025,7
46109.0,765928.0,강남구립행복한도서관,2017,8
46305.0,773584.0,강남구립행복한도서관,2017,9
46493.0,780020.0,강남구립행복한도서관,2017,10
46775.0,787390.0,강남구립행복한도서관,2017,11
47028.0,795091.0,강남구립행복한도서관,2017,12
47215.0,803889.0,강남구립행복한도서관,2018,1
47292.0,810095.0,강남구립행복한도서관,2018,2
47422.0,817589.0,강남구립행복한도서관,2018,3
47689.0,824816.0,강남구립행복한도서관,2018,4
47861.0,831863.0,강남구립행복한도서관,2018,5
47940.0,838916.0,강남구립행복한도서관,2018,6
48127.0,847262.0,강남구립행복한도서관,2018,7
48530.0,857863.0,강남구립행복한도서관,2018,8
48478.0,862343.0,강남구립행복한도서관,2018,9
48584.0,868746.0,강남구립행복한도서관,2018,10
49021.0,875852.0,강남구립행복한도서관,2018,11
49130.0,880726.0,강남구립행복한도서관,2018,12
49207.0,889610.0,강남구립행복한도서관,2019,1
49215.0,896404.0,강남구립행복한도서관,2019,2
49679.0,903314.0,강남구립행복한도서관,2019,3
49938.0,910530.0,강남구립행복한도서관,2019,4
50038.0,916098.0,강남구립행복한도서관,2019,5
50287.0,922414.0,강남구립행복한도서관,2019,6
50287.0,922414.0,강남구립행복한도서관,2019,7
50287.0,922414.0,강남구립행복한도서관,2019,8
51197.0,924548.0,강남구립행복한도서관,2019,9
55589.0,1129300.0,강남구립행복한도서관,2019,10
56302.0,1140767.0,강남구립행복한도서관,2019,11
56556.0,1143256.0,강남구립행복한도서관,2019,12
56726.0,1152189.0,강남구립행복한도서관,2020,1
56974.0,1156958.0,강남구립행복한도서관,2020,2
58467.0,1165884.0,강남구립행복한도서관,2020,3
58958.0,1170005.0,강남구립행복한도서관,2020,4
59415.0,1174057.0,강남구립행복한도서관,2020,5
59702.0,1175900.0,강남구립행복한도서관,2020,6
59781.0,1182070.0,강남구립행복한도서관,2020,7
60013.0,1184127.0,강남구립행복한도서관,2020,8
60524.0,1186502.0,강남구립행복한도서관,2020,9
61334.0,1200595.0,강남구립행복한도서관,2020,10
61606.0,1205713.0,강남구립행복한도서관,2020,11
62044.0,1208086.0,강남구립행복한도서관,2020,12
62160.0,1209058.0,강남구립행복한도서관,2021,1
62160.0,1209058.0,강남구립행복한도서관,2021,2
62160.0,1209058.0,강남구립행복한도서관,2021,3
62160.0,1209058.0,강남구립행복한도서관,2021,4
63618.0,1231893.0,강남구립행복한도서관,2021,5
63801.0,1231915.0,강남구립행복한도서관,2021,6
64398.0,1231915.0,강남구립행복한도서관,2021,7
64495.0,1231936.0,강남구립행복한도서관,2021,8
65130.0,1241396.0,강남구립행복한도서관,2021,9
63862.0,1208070.0,강남구립행복한도서관,2021,10
64134.0,1210645.0,강남구립행복한도서관,2021,11
64455.0,1215897.0,강남구립행복한도서관,2021,12
64721.0,1224840.0,강남구립행복한도서관,2022,1
64735.0,1230120.0,강남구립행복한도서관,2022,2
65238.0,1236752.0,강남구립행복한도서관,2022,3
65537.0,1244698.0,강남구립행복한도서관,2022,4
65817.0,1252050.0,강남구립행복한도서관,2022,5
66287.0,1259872.0,강남구립행복한도서관,2022,6
66706.0,1268894.0,강남구립행복한도서관,2022,7
47932.0,925971.0,강남구립행복한도서관,2022,8
48198.0,932951.0,강남구립행복한도서관,2022,9
48596.0,940113.0,강남구립행복한도서관,2022,10
48890.0,947236.0,강남구립행복한도서관,2022,11
49175.0,950395.0,강남구립행복한도서관,2022,12
49653.0,710155.0,강남구립행복한도서관,2023,1
49657.0,717539.0,강남구립행복한도서관,2023,2
49882.0,725723.0,강남구립행복한도서관,2023,3
47613.0,712289.0,강남구립행복한도서관,2023,4
48079.0,718359.0,강남구립행복한도서관,2023,5
48406.0,726698.0,강남구립행복한도서관,2023,6
48766.0,735405.0,강남구립행복한도서관,2023,7
49055.0,745964.0,강남구립행복한도서관,2023,8
49156.0,755655.0,강남구립행복한도서관,2023,9
49486.0,764081.0,강남구립행복한도서관,2023,10
50067.0,773506.0,강남구립행복한도서관,2023,11
50130.0,782601.0,강남구립행복한도서관,2023,12
50377.0,794357.0,강남구립행복한도서관,2024,1
50451.0,804137.0,강남구립행복한도서관,2024,2
50459.0,814621.0,강남구립행복한도서관,2024,3
47538.0,785232.0,강남구립행복한도서관,2024,4
47883.0,794298.0,강남구립행복한도서관,2024,5
48372.0,804231.0,강남구립행복한도서관,2024,6
48586.0,815046.0,강남구립행복한도서관,2024,7
49037.0,827721.0,강남구립행복한도서관,2024,8
49109.0,838662.0,강남구립행복한도서관,2024,9
49318.0,848515.0,강남구립행복한도서관,2024,10
49573.0,858430.0,강남구립행복한도서관,2024,11
49819.0,867647.0,강남구립행복한도서관,2024,12
49821.0,879761.0,강남구립행복한도서관,2025,1
49822.0,889718.0,강남구립행복한도서관,2025,2
49824.0,900199.0,강남구립행복한도서관,2025,3
50143.0,910702.0,강남구립행복한도서관,2025,4
50325.0,920384.0,강남구립행복한도서관,2025,5
50626.0,929172.0,강남구립행복한도서관,2025,6
50950.0,939993.0,강남구립행복한도서관,2025,7
186953.0,2636289.0,강남도서관,2017,8
187685.0,2657604.0,강남도서관,2017,9
188221.0,2673948.0,강남도서관,2017,10
189302.0,2691692.0,강남도서관,2017,11
189434.0,2710193.0,강남도서관,2017,12
189735.0,2730391.0,강남도서관,2018,1
190896.0,2745918.0,강남도서관,2018,2
191530.0,2765180.0,강남도서관,2018,3
192088.0,2781971.0,강남도서관,2018,4
193334.0,2794897.0,강남도서관,2018,5
193655.0,2808924.0,강남도서관,2018,6
194834.0,2828884.0,강남도서관,2018,7
195787.0,2851792.0,강남도서관,2018,8
196169.0,2866171.0,강남도서관,2018,9
196479.0,2883427.0,강남도서관,2018,10
197222.0,2900828.0,강남도서관,2018,11
199960.0,2942594.0,강남도서관,2018,12
200217.0,2963234.0,강남도서관,2019,1
200889.0,2980079.0,강남도서관,2019,2
201974.0,3000953.0,강남도서관,2019,3
203227.0,3021385.0,강남도서관,2019,4
204040.0,3037033.0,강남도서관,2019,5
205195.0,3054748.0,강남도서관,2019,6
206056.0,3078508.0,강남도서관,2019,7
206963.0,3099292.0,강남도서관,2019,8
207764.0,3119914.0,강남도서관,2019,9
208208.0,3133602.0,강남도서관,2019,10
209001.0,3155472.0,강남도서관,2019,11
209003.0,3174370.0,강남도서관,2019,12
210804.0,3198675.0,강남도서관,2020,1
211689.0,3207799.0,강남도서관,2020,2
211903.0,3210916.0,강남도서관,2020,3
213260.0,3220806.0,강남도서관,2020,4
213796.0,3233618.0,강남도서관,2020,5
214914.0,3236110.0,강남도서관,2020,6
215474.0,3254722.0,강남도서관,2020,7
215630.0,3263508.0,강남도서관,2020,8
217113.0,3272985.0,강남도서관,2020,9
217828.0,3294970.0,강남도서관,2020,10
218600.0,3312379.0,강남도서관,2020,11
218844.0,3318350.0,강남도서관,2020,12
219061.0,3330164.0,강남도서관,2021,1
219822.0,3347491.0,강남도서관,2021,2
220641.0,3359915.0,강남도서관,2021,3
220641.0,3359915.0,강남도서관,2021,4
220641.0,3359915.0,강남도서관,2021,5
220641.0,3359915.0,강남도서관,2021,6
220641.0,3359915.0,강남도서관,2021,7
220641.0,3359915.0,강남도서관,2021,8
225226.0,3472224.0,강남도서관,2021,9
226163.0,3484725.0,강남도서관,2021,10
227282.0,3500815.0,강남도서관,2021,11
227626.0,3514694.0,강남도서관,2021,12
139541.0,119355.0,강동구립강동숲속도서관,2025,7
127850.0,10.0,강동구립강동중앙도서관,2025,7
120788.0,2878499.0,강동구립강일도서관,2019,11
120788.0,2883231.0,강동구립강일도서관,2019,12
120788.0,2883231.0,강동구립강일도서관,2020,1
120788.0,2883231.0,강동구립강일도서관,2020,2
120788.0,2883231.0,강동구립강일도서관,2020,3
122471.0,2930262.0,강동구립강일도서관,2020,4
122871.0,2939247.0,강동구립강일도서관,2020,5
123787.0,2940513.0,강동구립강일도서관,2020,6
124636.0,2948330.0,강동구립강일도서관,2020,7
124636.0,2954076.0,강동구립강일도서관,2020,8
125451.0,2959126.0,강동구립강일도서관,2020,9
125975.0,2974085.0,강동구립강일도서관,2020,10
126441.0,2989669.0,강동구립강일도서관,2020,11
127746.0,3032829.0,강동구립강일도서관,2020,12
127763.0,3045012.0,강동구립강일도서관,2021,1
128234.0,3060455.0,강동구립강일도서관,2021,2
128931.0,3075120.0,강동구립강일도서관,2021,3
129468.0,3095810.0,강동구립강일도서관,2021,4
130120.0,3114104.0,강동구립강일도서관,2021,5
130925.0,3133804.0,강동구립강일도서관,2021,6
131492.0,3159964.0,강동구립강일도서관,2021,7
131890.0,3179597.0,강동구립강일도서관,2021,8
131433.0,3167445.0,강동구립강일도서관,2021,9
132047.0,3187535.0,강동구립강일도서관,2021,10
132937.0,3207646.0,강동구립강일도서관,2021,11
134201.0,3256018.0,강동구립강일도서관,2021,12
136096.0,3283073.0,강동구립강일도서관,2022,1
136448.0,3299302.0,강동구립강일도서관,2022,2
136971.0,3320392.0,강동구립강일도서관,2022,3
137759.0,3340541.0,강동구립강일도서관,2022,4
138109.0,3358346.0,강동구립강일도서관,2022,5
139061.0,3376448.0,강동구립강일도서관,2022,6
139868.0,3396685.0,강동구립강일도서관,2022,7
125238.0,3029003.0,강동구립강일도서관,2022,8
125678.0,3047164.0,강동구립강일도서관,2022,9
126240.0,3066262.0,강동구립강일도서관,2022,10
126818.0,3081986.0,강동구립강일도서관,2022,11
127368.0,3102361.0,강동구립강일도서관,2022,12
124319.0,3070246.0,강동구립강일도서관,2023,1
119414.0,2916439.0,강동구립강일도서관,2023,2
119831.0,2934829.0,강동구립강일도서관,2023,3
120347.0,2956461.0,강동구립강일도서관,2023,4
120784.0,2969121.0,강동구립강일도서관,2023,5
121440.0,2986512.0,강동구립강일도서관,2023,6
121842.0,3004844.0,강동구립강일도서관,2023,7
123003.0,3023486.0,강동구립강일도서관,2023,8
123780.0,3040662.0,강동구립강일도서관,2023,9
124103.0,3057331.0,강동구립강일도서관,2023,10
124975.0,3073285.0,강동구립강일도서관,2023,11
125605.0,3090654.0,강동구립강일도서관,2023,12
119160.0,2892081.0,강동구립강일도서관,2024,1
119535.0,2908166.0,강동구립강일도서관,2024,2
119876.0,2931410.0,강동구립강일도서관,2024,3
120870.0,2950184.0,강동구립강일도서관,2024,4
111754.0,2568779.0,강동구립강일도서관,2024,5
112155.0,2588841.0,강동구립강일도서관,2024,6
112573.0,2610417.0,강동구립강일도서관,2024,7
113121.0,2632131.0,강동구립강일도서관,2024,8
113437.0,2651820.0,강동구립강일도서관,2024,9
113879.0,2670981.0,강동구립강일도서관,2024,10
114249.0,2691176.0,강동구립강일도서관,2024,11
114886.0,2706163.0,강동구립강일도서관,2024,12
113819.0,2688484.0,강동구립강일도서관,2025,1
110022.0,2634771.0,강동구립강일도서관,2025,2
110335.0,2654378.0,강동구립강일도서관,2025,3
111079.0,2671292.0,강동구립강일도서관,2025,4
111591.0,2687026.0,강동구립강일도서관,2025,5
111876.0,2702550.0,강동구립강일도서관,2025,6
112523.0,2720370.0,강동구립강일도서관,2025,7
20900.0,85391.0,강동구립둔촌도서관,2021,8
21627.0,97868.0,강동구립둔촌도서관,2021,9
22848.0,107752.0,강동구립둔촌도서관,2021,10
23763.0,117834.0,강동구립둔촌도서관,2021,11
24367.0,128454.0,강동구립둔촌도서관,2021,12
25106.0,143188.0,강동구립둔촌도서관,2022,1
25385.0,151839.0,강동구립둔촌도서관,2022,2
25872.0,162874.0,강동구립둔촌도서관,2022,3
26892.0,173750.0,강동구립둔촌도서관,2022,4
27537.0,183341.0,강동구립둔촌도서관,2022,5
28315.0,193257.0,강동구립둔촌도서관,2022,6
28787.0,204245.0,강동구립둔촌도서관,2022,7
29453.0,216247.0,강동구립둔촌도서관,2022,8
30083.0,226436.0,강동구립둔촌도서관,2022,9
30343.0,237243.0,강동구립둔촌도서관,2022,10
30959.0,247761.0,강동구립둔촌도서관,2022,11
32629.0,257178.0,강동구립둔촌도서관,2022,12
32629.0,268593.0,강동구립둔촌도서관,2023,1
32830.0,275915.0,강동구립둔촌도서관,2023,2
33105.0,286674.0,강동구립둔촌도서관,2023,3
33427.0,297631.0,강동구립둔촌도서관,2023,4
33904.0,306329.0,강동구립둔촌도서관,2023,5
34571.0,317015.0,강동구립둔촌도서관,2023,6
35105.0,328972.0,강동구립둔촌도서관,2023,7
36207.0,341009.0,강동구립둔촌도서관,2023,8
36557.0,352875.0,강동구립둔촌도서관,2023,9
36898.0,363149.0,강동구립둔촌도서관,2023,10
37394.0,373563.0,강동구립둔촌도서관,2023,11
38702.0,383704.0,강동구립둔촌도서관,2023,12
38346.0,386754.0,강동구립둔촌도서관,2024,1
38713.0,396059.0,강동구립둔촌도서관,2024,2
39148.0,409418.0,강동구립둔촌도서관,2024,3
39584.0,420319.0,강동구립둔촌도서관,2024,4
46957.0,430430.0,강동구립둔촌도서관,2024,5
47377.0,441471.0,강동구립둔촌도서관,2024,6
47688.0,453651.0,강동구립둔촌도서관,2024,7
48154.0,466958.0,강동구립둔촌도서관,2024,8
48583.0,478430.0,강동구립둔촌도서관,2024,9
49311.0,489098.0,강동구립둔촌도서관,2024,10
50492.0,500161.0,강동구립둔촌도서관,2024,11
50962.0,509602.0,강동구립둔촌도서관,2024,12
50173.0,514936.0,강동구립둔촌도서관,2025,1
50749.0,528757.0,강동구립둔촌도서관,2025,2
51154.0,544429.0,강동구립둔촌도서관,2025,3
52131.0,571412.0,강동구립둔촌도서관,2025,5
52639.0,585077.0,강동구립둔촌도서관,2025,6
53965.0,599254.0,강동구립둔촌도서관,2025,7
103905.0,2848667.0,강동구립성내도서관,2019,11
103905.0,2848670.0,강동구립성내도서관,2019,12
103905.0,2848670.0,강동구립성내도서관,2020,1
103905.0,2848670.0,강동구립성내도서관,2020,2
103905.0,2848670.0,강동구립성내도서관,2020,3
105418.0,2848672.0,강동구립성내도서관,2020,4
105759.0,2856709.0,강동구립성내도서관,2020,5
106685.0,2857614.0,강동구립성내도서관,2020,6
107855.0,2864725.0,강동구립성내도서관,2020,7
107856.0,2869347.0,강동구립성내도서관,2020,8
108996.0,2874799.0,강동구립성내도서관,2020,9
109565.0,2887898.0,강동구립성내도서관,2020,10
110730.0,2901956.0,강동구립성내도서관,2020,11
111670.0,2936127.0,강동구립성내도서관,2020,12
111670.0,2945780.0,강동구립성내도서관,2021,1
112143.0,2957351.0,강동구립성내도서관,2021,2
112825.0,2969465.0,강동구립성내도서관,2021,3
113163.0,2985970.0,강동구립성내도서관,2021,4
113460.0,3000297.0,강동구립성내도서관,2021,5
113875.0,3014396.0,강동구립성내도서관,2021,6
114301.0,3031466.0,강동구립성내도서관,2021,7
114717.0,3044589.0,강동구립성내도서관,2021,8
114511.0,3032100.0,강동구립성내도서관,2021,9
115046.0,3045427.0,강동구립성내도서관,2021,10
115413.0,3058052.0,강동구립성내도서관,2021,11
116900.0,3144964.0,강동구립성내도서관,2021,12
117194.0,3162250.0,강동구립성내도서관,2022,1
117378.0,3171878.0,강동구립성내도서관,2022,2
118005.0,3186151.0,강동구립성내도서관,2022,3
118383.0,3199721.0,강동구립성내도서관,2022,4
118849.0,3211951.0,강동구립성내도서관,2022,5
119460.0,3224365.0,강동구립성내도서관,2022,6
120020.0,3238989.0,강동구립성내도서관,2022,7
106817.0,2689472.0,강동구립성내도서관,2022,8
107744.0,2702845.0,강동구립성내도서관,2022,9
108213.0,2715933.0,강동구립성내도서관,2022,10
108991.0,2726840.0,강동구립성내도서관,2022,11
109430.0,2740099.0,강동구립성내도서관,2022,12
109430.0,2753688.0,강동구립성내도서관,2023,1
104179.0,2525104.0,강동구립성내도서관,2023,2
104515.0,2539341.0,강동구립성내도서관,2023,3
104778.0,2553279.0,강동구립성내도서관,2023,4
105112.0,2564316.0,강동구립성내도서관,2023,5
105738.0,2577024.0,강동구립성내도서관,2023,6
106118.0,2590438.0,강동구립성내도서관,2023,7
106971.0,2603697.0,강동구립성내도서관,2023,8
107216.0,2616507.0,강동구립성내도서관,2023,9
107582.0,2628315.0,강동구립성내도서관,2023,10
108344.0,2640322.0,강동구립성내도서관,2023,11
109716.0,2651616.0,강동구립성내도서관,2023,12
106429.0,2576467.0,강동구립성내도서관,2024,1
106880.0,2586809.0,강동구립성내도서관,2024,2
107170.0,2602315.0,강동구립성내도서관,2024,3
107620.0,2614661.0,강동구립성내도서관,2024,4
96505.0,2292223.0,강동구립성내도서관,2024,5
96950.0,2305981.0,강동구립성내도서관,2024,6
97596.0,2320002.0,강동구립성내도서관,2024,7
98406.0,2335263.0,강동구립성내도서관,2024,8
98863.0,2348165.0,강동구립성내도서관,2024,9
99261.0,2361833.0,강동구립성내도서관,2024,10
99844.0,2374750.0,강동구립성내도서관,2024,11
100135.0,2384704.0,강동구립성내도서관,2024,12
95651.0,2276440.0,강동구립성내도서관,2025,1
96000.0,2288545.0,강동구립성내도서관,2025,2
96655.0,2303221.0,강동구립성내도서관,2025,3
97655.0,2316812.0,강동구립성내도서관,2025,4
98205.0,2330051.0,강동구립성내도서관,2025,5
98413.0,2342935.0,강동구립성내도서관,2025,6
99147.0,2358186.0,강동구립성내도서관,2025,7
118460.0,3250563.0,강동구립암사도서관,2019,11
118495.0,3256449.0,강동구립암사도서관,2019,12
118495.0,3256449.0,강동구립암사도서관,2020,1
118495.0,3256449.0,강동구립암사도서관,2020,2
118495.0,3256449.0,강동구립암사도서관,2020,3
121466.0,3351860.0,강동구립암사도서관,2020,4
121694.0,3361600.0,강동구립암사도서관,2020,5
122499.0,3363922.0,강동구립암사도서관,2020,6
123487.0,3372898.0,강동구립암사도서관,2020,7
123487.0,3378473.0,강동구립암사도서관,2020,8
124566.0,3385234.0,강동구립암사도서관,2020,9
125286.0,3404485.0,강동구립암사도서관,2020,10
125774.0,3424276.0,강동구립암사도서관,2020,11
127451.0,3508745.0,강동구립암사도서관,2020,12
127451.0,3522269.0,강동구립암사도서관,2021,1
128183.0,3537719.0,강동구립암사도서관,2021,2
129049.0,3553235.0,강동구립암사도서관,2021,3
129517.0,3573414.0,강동구립암사도서관,2021,4
130416.0,3591443.0,강동구립암사도서관,2021,5
131069.0,3609158.0,강동구립암사도서관,2021,6
131364.0,3631439.0,강동구립암사도서관,2021,7
131520.0,3647833.0,강동구립암사도서관,2021,8
129808.0,3553438.0,강동구립암사도서관,2021,9
130502.0,3570122.0,강동구립암사도서관,2021,10
131399.0,3586228.0,강동구립암사도서관,2021,11
131983.0,3612541.0,강동구립암사도서관,2021,12
133682.0,3640395.0,강동구립암사도서관,2022,1
133883.0,3654471.0,강동구립암사도서관,2022,2
134277.0,3673722.0,강동구립암사도서관,2022,3
135077.0,3692546.0,강동구립암사도서관,2022,4
135579.0,3709371.0,강동구립암사도서관,2022,5
137118.0,3725875.0,강동구립암사도서관,2022,6
137648.0,3743818.0,강동구립암사도서관,2022,7
124946.0,3296850.0,강동구립암사도서관,2022,8
125397.0,3313137.0,강동구립암사도서관,2022,9
125786.0,3328151.0,강동구립암사도서관,2022,10
126517.0,3341883.0,강동구립암사도서관,2022,11
126535.0,3357299.0,강동구립암사도서관,2022,12
126534.0,3373637.0,강동구립암사도서관,2023,1
119721.0,3100984.0,강동구립암사도서관,2023,2
120038.0,3118082.0,강동구립암사도서관,2023,3
120258.0,3134199.0,강동구립암사도서관,2023,4
